Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
 [107] _GLOBAL__sub_I__ZN16RessourceManagerC2Ev (ressourceManager.cpp) [46] Entity::computeCenter() [64] std::_Function_base::_Base_manager<Events::run()::{lambda(bool)#1}>::_M_manager(std::_Any_data&, std::_Function_base::_Base_manager<Events::run()::{lambda(bool)#1}> const&, std::_Manager_operation) (functional)
 [108] _GLOBAL__sub_I__ZN4Mat415IdentityInArrayEv (mat4.cpp) [77] Entity::Entity() [5] std::_Function_handler<Color (), RenderTriangle2::drawTriangleX(FrameBuffer*, std::array<float, 3ul>&, Vec3 const&, std::vector<Light, std::allocator<Light> >&, Texture*, Material const&)::{lambda()#1}>::_M_invoke(std::_Any_data const&)
 [109] _GLOBAL__sub_I__ZN4Mesh11addTriangleEjjj (mesh.cpp) [18] Events::entitiesInit(std::vector<Entity, std::allocator<Entity> >&) [36] std::_Function_handler<void (Color&, Vec3&), Material::additionalShaders::{lambda(Color&, Vec3&)#1}>::_M_invoke(std::_Any_data const&, Color&, Vec3&)
 [110] _GLOBAL__sub_I__ZN4Vec2C2Ev (vec2.cpp) [12] Vertex::changeRef(Mat4 const&) [87] std::map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> > >::operator[](std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
 [111] _GLOBAL__sub_I__ZN5SceneC2Ev (scene.cpp) [49] Vertex::Vertex(Vec3 const&, Vec3 const&) [136] void std::vector<Light, std::allocator<Light> >::_M_emplace_back_aux<Light>(Light&&)
 [112] _GLOBAL__sub_I__ZN6CameraC2Ev (camera.cpp) [14] Vertex::Vertex(Vertex const&) [76] void std::vector<Entity, std::allocator<Entity> >::emplace_back<Entity>(Entity&&)
 [113] _GLOBAL__sub_I__ZN6Entity13computeCenterEv (entity.cpp) [44] Vertex::Vertex() [95] void std::vector<Entity, std::allocator<Entity> >::_M_emplace_back_aux<Entity>(Entity&&)
 [114] _GLOBAL__sub_I__ZN6VertexC2Ev (vertex.cpp) [37] Vertex::operator=(Vertex const&) [20] void std::vector<Vertex, std::allocator<Vertex> >::_M_emplace_back_aux<Vertex&>(Vertex&)
 [115] _GLOBAL__sub_I__ZN7tinyobj14MaterialReaderD2Ev (event.cpp) [13] Texture::SetPixelColor(unsigned int, unsigned int, Color const&) [23] void std::vector<Vertex, std::allocator<Vertex> >::_M_emplace_back_aux<Vertex>(Vertex&&)
 [116] _GLOBAL__sub_I__ZlsRSoRK4Vec3 (vec3.cpp) [7] Texture::FillBlack() [78] std::vector<Vertex, std::allocator<Vertex> >::reserve(unsigned long)
 [117] _GLOBAL__sub_I__ZlsRSoRK4Vec4 (vec4.cpp) [98] Texture::Texture(char const*) [96] void std::vector<tinyobj::_material_t, std::allocator<tinyobj::_material_t> >::_M_emplace_back_aux<tinyobj::_material_t const&>(tinyobj::_material_t const&)
 [118] _GLOBAL__sub_I__ZlsRSoRK5Color (color.cpp) [17] Texture::Texture(unsigned int, unsigned int) [45] std::vector<tinyobj::vertex_index_t, std::allocator<tinyobj::vertex_index_t> >::vector(std::vector<tinyobj::vertex_index_t, std::allocator<tinyobj::vertex_index_t> > const&)
 [119] _GLOBAL__sub_I_main (main.cpp) [99] Texture::Texture(Texture&&) [137] std::vector<tinyobj::tag_t, std::allocator<tinyobj::tag_t> >::~vector()
   [3] renderEntities(std::vector<Entity const*, std::allocator<Entity const*> >&, std::vector<Light, std::allocator<Light> >&, FrameBuffer*, Mat4 const&, Mat4 const&, Camera&, E_RasterizerMode) [94] Texture::~Texture() [88] std::vector<tinyobj::tag_t, std::allocator<tinyobj::tag_t> >::operator=(std::vector<tinyobj::tag_t, std::allocator<tinyobj::tag_t> > const&)
  [19] loadMeshFromObj(RessourceManager&) [86] tinyobj::_material_t::_material_t(tinyobj::_material_t const&) [89] void std::vector<tinyobj::face_t, std::allocator<tinyobj::face_t> >::_M_emplace_back_aux<tinyobj::face_t const&>(tinyobj::face_t const&)
   [2] Rasterizer::RenderScene(Scene*, FrameBuffer*, Mat4 const&, Mat4 const&, Camera&, E_RasterizerMode) [72] tinyobj::_material_t::~_material_t() [79] void std::vector<tinyobj::index_t, std::allocator<tinyobj::index_t> >::_M_emplace_back_aux<tinyobj::index_t const&>(tinyobj::index_t const&)
   [9] DepthBuffer::resetDepth() [67] tinyobj::texture_option_t::texture_option_t(tinyobj::texture_option_t const&) [42] std::vector<tinyobj::index_t, std::allocator<tinyobj::index_t> >::push_back(tinyobj::index_t const&)
  [35] DepthBuffer::setDepth(unsigned int, unsigned int, float) [128] tinyobj::MaterialFileReader::operator()(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::vector<tinyobj::_material_t, std::allocator<tinyobj::_material_t> >*, std::map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> > >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [138] void std::vector<tinyobj::shape_t, std::allocator<tinyobj::shape_t> >::_M_emplace_back_aux<tinyobj::shape_t const&>(tinyobj::shape_t const&)
 [120] DepthBuffer::DepthBuffer(unsigned int, unsigned int) [73] tinyobj::ParseTextureNameAndOption(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, tinyobj::texture_option_t*, char const*) [97] void std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_emplace_back_aux<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
 [121] DepthBuffer::~DepthBuffer() [129] tinyobj::LoadMtl(std::map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> > >*, std::vector<tinyobj::_material_t, std::allocator<tinyobj::_material_t> >*, std::istream*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [100] std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~vector()
   [6] FrameBuffer::ResetPixels() [130] tinyobj::LoadObj(tinyobj::attrib_t*, std::vector<tinyobj::shape_t, std::allocator<tinyobj::shape_t> >*, std::vector<tinyobj::_material_t, std::allocator<tinyobj::_material_t> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, char const*, char const*, bool, bool) [50] void std::vector<Entity const*, std::allocator<Entity const*> >::_M_emplace_back_aux<Entity const*>(Entity const*&&)
  [11] FrameBuffer::SetPixel(unsigned int, unsigned int, float, Color const&) [131] tinyobj::LoadObj(tinyobj::attrib_t*, std::vector<tinyobj::shape_t, std::allocator<tinyobj::shape_t> >*, std::vector<tinyobj::_material_t, std::allocator<tinyobj::_material_t> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::istream*, tinyobj::MaterialReader*, bool, bool) [70] void std::vector<float, std::allocator<float> >::_M_emplace_back_aux<float const&>(float const&)
  [16] FrameBuffer::FrameBuffer(unsigned int, unsigned int) [132] tinyobj::shape_t::shape_t(tinyobj::shape_t const&) [38] std::vector<float, std::allocator<float> >::push_back(float const&)
 [122] FrameBuffer::~FrameBuffer() [103] tinyobj::shape_t::~shape_t() [83] void std::vector<unsigned char, std::allocator<unsigned char> >::_M_emplace_back_aux<unsigned char>(unsigned char&&)
   [4] RenderTriangle2::projectAndDraw(std::vector<Light, std::allocator<Light> >&, Entity const*, FrameBuffer*, Mat4 const&, Mat4 const&, Camera&, E_RasterizerMode) [133] tinyobj::shape_t::operator=(tinyobj::shape_t&&) [84] void std::vector<int, std::allocator<int> >::_M_emplace_back_aux<int>(int&&)
 [123] RessourceManager::RessourceManager() [69] tinyobj::parseReal3(float*, float*, float*, char const**, double, double, double) (tiny_obj_loader.h) [85] void std::vector<unsigned int, std::allocator<unsigned int> >::_M_emplace_back_aux<unsigned int const&>(unsigned int const&)
 [124] RessourceManager::~RessourceManager() [134] tinyobj::SplitString(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&) [clone .constprop.562] (tiny_obj_loader.h) [90] void std::vector<unsigned int, std::allocator<unsigned int> >::_M_emplace_back_aux<unsigned int>(unsigned int&&)
  [74] Mat4::IdentityInArray() [80] tinyobj::parseString(char const**) (tiny_obj_loader.h) [71] std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::_M_erase(std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >*)
  [75] Mat4::CreateScaleMatrix(Vec3 const&) [41] tinyobj::parseTriple(char const**, int, int, int, tinyobj::vertex_index_t*) [clone .constprop.568] (tiny_obj_loader.h) [91] std::pair<std::_Rb_tree_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> >, bool> std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> > >::_M_insert_unique<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int> >(std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int>&&)
  [52] Mat4::CreateRotationMatrix(Vec3 const&) [40] tinyobj::safeGetline(std::istream&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) (tiny_obj_loader.h) [92] std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> > >::_M_get_insert_unique_pos(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  [55] Mat4::CreateTranslationMatrix(Vec3 const&) [82] tinyobj::InitMaterial(tinyobj::_material_t*) (tiny_obj_loader.h) [93] std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> > >::find(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  [54] Mat4::CreateScreenConversionMatrix() [81] tinyobj::exportGroupsToShape(tinyobj::shape_t*, tinyobj::PrimGroup const&, std::vector<tinyobj::tag_t, std::allocator<tinyobj::tag_t> > const&, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, std::vector<float, std::allocator<float> > const&) (tiny_obj_loader.h) [139] std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> > >::_M_erase(std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> >*)
  [56] Mat4::CreatePerspectiveProjectionMatrix(int, int, float, float, float) [39] tinyobj::parseInt(char const**) (tiny_obj_loader.h) [140] std::_Rb_tree<Mesh*, Mesh*, std::_Identity<Mesh*>, std::less<Mesh*>, std::allocator<Mesh*> >::_M_erase(std::_Rb_tree_node<Mesh*>*)
  [57] Mat4::operator=(Mat4 const&) [48] tinyobj::parseReal(char const**, float*) (tiny_obj_loader.h) [65] void std::__insertion_sort<__gnu_cxx::__normal_iterator<Entity const**, std::vector<Entity const*, std::allocator<Entity const*> > >, __gnu_cxx::__ops::_Iter_comp_iter<Rasterizer::RenderScene(Scene*, FrameBuffer*, Mat4 const&, Mat4 const&, Camera&, E_RasterizerMode)::{lambda(Entity const*, Entity const*)#1}> >(__gnu_cxx::__normal_iterator<Entity const**, std::vector<Entity const*, std::allocator<Entity const*> > >, __gnu_cxx::__ops::_Iter_comp_iter<Rasterizer::RenderScene(Scene*, FrameBuffer*, Mat4 const&, Mat4 const&, Camera&, E_RasterizerMode)::{lambda(Entity const*, Entity const*)#1}>, __gnu_cxx::__ops::_Iter_comp_iter<Rasterizer::RenderScene(Scene*, FrameBuffer*, Mat4 const&, Mat4 const&, Camera&, E_RasterizerMode)::{lambda(Entity const*, Entity const*)#1}>) (stl_algo.h)
  [53] Mat4::operator*=(Mat4 const&) [43] tinyobj::parseReal(char const**, double) (tiny_obj_loader.h) [66] void std::__introsort_loop<__gnu_cxx::__normal_iterator<Entity const**, std::vector<Entity const*, std::allocator<Entity const*> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<Rasterizer::RenderScene(Scene*, FrameBuffer*, Mat4 const&, Mat4 const&, Camera&, E_RasterizerMode)::{lambda(Entity const*, Entity const*)#1}> >(__gnu_cxx::__normal_iterator<Entity const**, std::vector<Entity const*, std::allocator<Entity const*> > >, __gnu_cxx::__ops::_Iter_comp_iter<Rasterizer::RenderScene(Scene*, FrameBuffer*, Mat4 const&, Mat4 const&, Camera&, E_RasterizerMode)::{lambda(Entity const*, Entity const*)#1}>, long, __gnu_cxx::__ops::_Iter_comp_iter<Rasterizer::RenderScene(Scene*, FrameBuffer*, Mat4 const&, Mat4 const&, Camera&, E_RasterizerMode)::{lambda(Entity const*, Entity const*)#1}>) (stl_algo.h)
  [22] Mesh::CreateCube()      [8] DepthBuffer::getDepth(unsigned int, unsigned int) const [24] find_coreGL (glad.c)
  [21] Mesh::CreateSphere(unsigned int, unsigned int) [61] Mat4::GetInverse() const [25] get_proc (glad.c)
  [51] Mesh::addQuad(int, int, int, int) [47] Mat4::determinant() const [26] gladLoadGL
 [125] Scene::Scene()         [62] Mat4::CoMatrix() const
